,hid_dim,final_dim,num_layers,num_epochs,lr,test_loss,preds
1771,150.0,30.0,2.0,60.0,1e-06,8.866380310058593,"[95.67610168457031, 95.14593505859375, 95.44459533691406, 95.40446472167969, 95.02473449707031, 94.72909545898438, 95.49722290039062, 95.38931274414062, 95.44479370117188, 95.65763092041016]"
1772,150.0,30.0,2.0,60.0,5e-06,86.28268661499024,"[0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565, 0.19232359528541565]"
1773,150.0,30.0,2.0,60.0,1e-05,86.51618423461915,"[-0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604, -0.041177406907081604]"
1774,150.0,30.0,2.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1775,150.0,30.0,3.0,20.0,5e-07,4.260428619384766,"[83.56977844238281, 82.97282409667969, 82.98692321777344, 83.31600952148438, 82.71308898925781, 82.83387756347656, 83.59733581542969, 83.49571990966797, 83.55979919433594, 83.5416488647461]"
1776,150.0,30.0,3.0,20.0,1e-06,3.3874305725097655,"[85.87833404541016, 85.23247528076172, 85.97831726074219, 85.4897689819336, 85.40476989746094, 84.96546173095703, 86.24254608154297, 85.49517059326172, 85.6989974975586, 85.8366470336914]"
1777,150.0,30.0,3.0,20.0,5e-06,21.440183258056642,"[65.24789428710938, 64.82743072509766, 65.25745391845703, 64.99918365478516, 64.85065460205078, 64.55480194091797, 65.34684753417969, 64.98661804199219, 65.08106231689453, 65.19630432128906]"
1778,150.0,30.0,3.0,20.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1779,150.0,30.0,3.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1780,150.0,30.0,3.0,30.0,5e-07,24.390789413452147,"[62.40331268310547, 62.05569076538086, 62.196956634521484, 62.198822021484375, 61.81462860107422, 61.67412185668945, 62.127010345458984, 62.115421295166016, 62.10112762451172, 62.15509796142578]"
1781,150.0,30.0,3.0,30.0,1e-06,86.65016403198243,"[-0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075, -0.17515842616558075]"
1782,150.0,30.0,3.0,30.0,5e-06,86.62512435913087,"[-0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128, -0.15011529624462128]"
1783,150.0,30.0,3.0,30.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1784,150.0,30.0,3.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1785,150.0,30.0,3.0,40.0,5e-07,4.520233917236328,"[90.95046997070312, 90.22779083251953, 91.5727310180664, 90.43431091308594, 90.71797943115234, 89.88391876220703, 91.74305725097656, 90.376708984375, 90.71177673339844, 90.905517578125]"
1786,150.0,30.0,3.0,40.0,1e-06,10.740016174316406,"[75.93851470947266, 75.44686889648438, 75.68118286132812, 75.72303771972656, 75.3702392578125, 75.26668548583984, 76.09574890136719, 75.86795043945312, 75.94832611083984, 76.01136779785156]"
1787,150.0,30.0,3.0,40.0,5e-06,86.51493301391602,"[-0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497, -0.03992529213428497]"
1788,150.0,30.0,3.0,40.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1789,150.0,30.0,3.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1790,150.0,30.0,3.0,50.0,5e-07,13.624359130859375,"[73.14967346191406, 72.58053588867188, 72.8206787109375, 72.84063720703125, 72.42066955566406, 72.41897583007812, 73.25072479248047, 72.93556213378906, 73.03413391113281, 73.05490112304688]"
1791,150.0,30.0,3.0,50.0,1e-06,12.94952163696289,"[73.76338195800781, 73.30937194824219, 73.34432983398438, 73.57951354980469, 73.11282348632812, 73.12788391113281, 73.72994995117188, 73.72103881835938, 73.75335693359375, 73.81321716308594]"
1792,150.0,30.0,3.0,50.0,5e-06,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1793,150.0,30.0,3.0,50.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1794,150.0,30.0,3.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1795,150.0,30.0,3.0,60.0,5e-07,16.10293197631836,"[70.47039031982422, 69.96315002441406, 70.15213012695312, 70.2970199584961, 69.90603637695312, 69.98878479003906, 70.85417175292969, 70.63101196289062, 70.7291259765625, 70.72894287109375]"
1796,150.0,30.0,3.0,60.0,1e-06,14.515516662597657,"[72.12916564941406, 71.60749053955078, 71.94183349609375, 71.88461303710938, 71.6106948852539, 71.50080871582031, 72.44381713867188, 72.0609130859375, 72.18519592285156, 72.23038482666016]"
1797,150.0,30.0,3.0,60.0,5e-06,86.38175430297852,"[0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024, 0.09325435757637024]"
1798,150.0,30.0,3.0,60.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1799,150.0,30.0,3.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1800,150.0,30.0,4.0,20.0,5e-07,7.260395050048828,"[79.41961669921875, 78.84296417236328, 79.47372436523438, 79.09513854980469, 78.95577239990234, 78.61622619628906, 79.816650390625, 79.16964721679688, 79.34211730957031, 79.41427612304688]"
1801,150.0,30.0,4.0,20.0,1e-06,13.147915649414063,"[73.52387237548828, 73.05824279785156, 73.2901840209961, 73.31566619873047, 72.99837493896484, 72.8723373413086, 73.65597534179688, 73.43701934814453, 73.51568603515625, 73.60356903076172]"
1802,150.0,30.0,4.0,20.0,5e-06,6.620932006835938,"[80.05711364746094, 79.40083312988281, 80.34261322021484, 79.62168884277344, 79.6759033203125, 79.17550659179688, 80.67221069335938, 79.65969848632812, 79.91317749023438, 80.03224182128906]"
1803,150.0,30.0,4.0,20.0,1e-05,86.40326919555665,"[0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572, 0.0717376172542572]"
1804,150.0,30.0,4.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1805,150.0,30.0,4.0,30.0,5e-07,9.713944244384766,"[77.01116943359375, 76.43758392333984, 77.13895416259766, 76.6377182006836, 76.56755828857422, 76.15227508544922, 77.32260131835938, 76.61935424804688, 76.79827117919922, 76.92515563964844]"
1806,150.0,30.0,4.0,30.0,1e-06,7.134062194824219,"[79.60267639160156, 79.02490234375, 79.57185363769531, 79.26237487792969, 79.05366516113281, 78.76261901855469, 79.85736846923828, 79.30055236816406, 79.44522857666016, 79.5282211303711]"
1807,150.0,30.0,4.0,30.0,5e-06,8.945825958251953,"[77.71247100830078, 77.178466796875, 77.4527587890625, 77.4820556640625, 77.14360046386719, 77.05546569824219, 77.97328186035156, 77.67381286621094, 77.78376007080078, 77.83615112304688]"
1808,150.0,30.0,4.0,30.0,1e-05,3.3874664306640625,"[87.67387390136719, 87.01885223388672, 87.752685546875, 87.2766342163086, 87.14944458007812, 86.74796295166016, 88.07974243164062, 87.31816101074219, 87.51646423339844, 87.62643432617188]"
1809,150.0,30.0,4.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1810,150.0,30.0,4.0,40.0,5e-07,3.5865142822265623,"[84.55445098876953, 83.78631591796875, 84.36742401123047, 84.14022064208984, 83.89278411865234, 83.77384948730469, 85.29912567138672, 84.40825653076172, 84.65203094482422, 84.61785888671875]"
1811,150.0,30.0,4.0,40.0,1e-06,14.487674713134766,"[72.20375061035156, 71.62696075439453, 72.5335693359375, 71.79063415527344, 71.87207794189453, 71.34388732910156, 72.67631530761719, 71.75048065185547, 71.97090148925781, 72.1047592163086]"
1812,150.0,30.0,4.0,40.0,5e-06,17.722469329833984,"[68.90970611572266, 68.39884948730469, 68.76103210449219, 68.65499114990234, 68.43112182617188, 68.30961608886719, 69.23869323730469, 68.82796478271484, 68.95954132080078, 69.03387451171875]"
1813,150.0,30.0,4.0,40.0,1e-05,86.4788917541504,"[-0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076, -0.00388530595228076]"
1814,150.0,30.0,4.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1815,150.0,30.0,4.0,50.0,5e-07,8.928916931152344,"[77.76013946533203, 77.18199157714844, 77.89391326904297, 77.4042739868164, 77.36537170410156, 76.93689727783203, 78.14159393310547, 77.4215087890625, 77.6125717163086, 77.7426528930664]"
1816,150.0,30.0,4.0,50.0,1e-06,13.886595916748046,"[72.78527069091797, 72.31510162353516, 72.5003890991211, 72.57776641845703, 72.22563934326172, 72.16292572021484, 72.88377380371094, 72.7332992553711, 72.80230712890625, 72.89765167236328]"
1817,150.0,30.0,4.0,50.0,5e-06,13.6086669921875,"[72.97425079345703, 72.45368957519531, 72.67635345458984, 72.78387451171875, 72.44995880126953, 72.44912719726562, 73.37619018554688, 73.07978820800781, 73.19898986816406, 73.22119140625]"
1818,150.0,30.0,4.0,50.0,1e-05,3.3833099365234376,"[85.30106353759766, 84.70780181884766, 84.93070220947266, 85.04847717285156, 84.61270904541016, 84.59114837646484, 85.54193115234375, 85.27864837646484, 85.38495635986328, 85.4281005859375]"
1819,150.0,30.0,4.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1820,150.0,30.0,4.0,60.0,5e-07,3.343153381347656,"[85.38152313232422, 84.75641632080078, 85.03706359863281, 85.12893676757812, 84.76475524902344, 84.75190734863281, 85.87480163574219, 85.47528076171875, 85.6263656616211, 85.67311096191406]"
1821,150.0,30.0,4.0,60.0,1e-06,7.80462646484375,"[78.85238647460938, 78.21136474609375, 79.33966827392578, 78.39772033691406, 78.61103820800781, 77.9363021850586, 79.52281188964844, 78.36511993408203, 78.6528091430664, 78.8145980834961]"
1822,150.0,30.0,4.0,60.0,5e-06,4.920413970947266,"[82.26468658447266, 81.65184783935547, 82.02730560302734, 81.97505950927734, 81.65840911865234, 81.560546875, 82.65023803710938, 82.1980972290039, 82.34651947021484, 82.40230560302734]"
1823,150.0,30.0,4.0,60.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1824,150.0,30.0,4.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1825,150.0,30.0,5.0,20.0,5e-07,4.830039215087891,"[82.56314849853516, 82.03351593017578, 82.58834075927734, 82.24987030029297, 82.11402130126953, 81.69124603271484, 82.6919937133789, 82.20072174072266, 82.34683990478516, 82.51932525634766]"
1826,150.0,30.0,5.0,20.0,1e-06,7.3224632263183596,"[79.33615112304688, 78.783447265625, 79.04796600341797, 79.0853500366211, 78.74420166015625, 78.68391418457031, 79.60799407958984, 79.31048583984375, 79.43074035644531, 79.49520111083984]"
1827,150.0,30.0,5.0,20.0,5e-06,3.9936431884765624,"[89.98640441894531, 89.30632781982422, 89.8458480834961, 89.62065124511719, 89.46867370605469, 89.15167999267578, 90.48310089111328, 89.7818374633789, 90.00772094726562, 90.12118530273438]"
1828,150.0,30.0,5.0,20.0,1e-05,4.964215850830078,"[82.21881103515625, 81.60162353515625, 82.24225616455078, 81.86790466308594, 81.73958587646484, 81.40860748291016, 82.6478271484375, 81.96178436279297, 82.15523529052734, 82.26116180419922]"
1829,150.0,30.0,5.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1830,150.0,30.0,5.0,30.0,5e-07,8.636089324951172,"[77.97514343261719, 77.53583526611328, 77.99815368652344, 77.77204895019531, 77.6661605834961, 77.29342651367188, 78.17977142333984, 77.83491516113281, 77.9599838256836, 78.17375183105469]"
1831,150.0,30.0,5.0,30.0,1e-06,3.8853988647460938,"[84.09974670410156, 83.39510345458984, 84.53218841552734, 83.5931167602539, 83.73863220214844, 83.05976104736328, 84.66389465332031, 83.48016357421875, 83.76859283447266, 83.91059875488281]"
1832,150.0,30.0,5.0,30.0,5e-06,10.072133636474609,"[76.58113098144531, 76.03485870361328, 76.26007843017578, 76.35002899169922, 75.97332000732422, 75.9585952758789, 76.8656234741211, 76.58502960205078, 76.6916732788086, 76.72840881347656]"
1833,150.0,30.0,5.0,30.0,1e-05,86.32387771606446,"[0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193, 0.1511325240135193]"
1834,150.0,30.0,5.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1835,150.0,30.0,5.0,40.0,5e-07,6.080326080322266,"[80.58644104003906, 79.96533966064453, 81.00916290283203, 80.21566772460938, 80.36505889892578, 79.8072509765625, 81.35426330566406, 80.34819793701172, 80.6115951538086, 80.75272369384766]"
1836,150.0,30.0,5.0,40.0,1e-06,10.512020874023438,"[76.1728744506836, 75.67112731933594, 75.9845199584961, 75.93484497070312, 75.62995910644531, 75.47328186035156, 76.3385009765625, 76.05284881591797, 76.14750671386719, 76.22441101074219]"
1837,150.0,30.0,5.0,40.0,5e-06,4.5871635437011715,"[82.79803466796875, 82.18772888183594, 82.6439208984375, 82.50247955322266, 82.25487518310547, 82.08063507080078, 83.22401428222656, 82.69921875, 82.86981964111328, 82.94525146484375]"
1838,150.0,30.0,5.0,40.0,1e-05,6.264741516113281,"[80.50259399414062, 79.91529083251953, 80.29622650146484, 80.21466827392578, 79.91635131835938, 79.78840637207031, 80.82579040527344, 80.39822387695312, 80.53622436523438, 80.61007690429688]"
1839,150.0,30.0,5.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1840,150.0,30.0,5.0,50.0,5e-07,9.67412109375,"[76.97089385986328, 76.40779113769531, 76.9702377319336, 76.68013763427734, 76.49960327148438, 76.2625503540039, 77.35550689697266, 76.81775665283203, 76.97867584228516, 77.06571960449219]"
1841,150.0,30.0,5.0,50.0,1e-06,4.339212799072266,"[83.46139526367188, 82.86554718017578, 83.35237121582031, 83.10405731201172, 82.80760192871094, 82.5510025024414, 83.58943176269531, 83.10686492919922, 83.22744750976562, 83.3021240234375]"
1842,150.0,30.0,5.0,50.0,5e-06,10.981848907470702,"[75.66295623779297, 75.10184478759766, 75.53357696533203, 75.38792419433594, 75.15973663330078, 74.99088287353516, 76.0551528930664, 75.55883026123047, 75.71324157714844, 75.76744842529297]"
1843,150.0,30.0,5.0,50.0,1e-05,15.22249526977539,"[71.40247344970703, 70.88211822509766, 71.29032897949219, 71.14959716796875, 70.94893646240234, 70.7793960571289, 71.76873779296875, 71.3147964477539, 71.45935821533203, 71.52938842773438]"
1844,150.0,30.0,5.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1845,150.0,30.0,5.0,60.0,5e-07,4.530686950683593,"[90.97820281982422, 90.34524536132812, 90.67729949951172, 90.70172882080078, 90.21395111083984, 90.1768798828125, 91.23682403564453, 90.92110443115234, 91.02486419677734, 91.02252197265625]"
1846,150.0,30.0,5.0,60.0,1e-06,4.963777923583985,"[82.17804718017578, 81.54329681396484, 82.15961456298828, 81.8288345336914, 81.69113159179688, 81.40096282958984, 82.67008972167969, 81.98056030273438, 82.1836166381836, 82.27484130859375]"
1847,150.0,30.0,5.0,60.0,5e-06,5.674397277832031,"[81.23241424560547, 80.60236358642578, 81.08014678955078, 80.91075897216797, 80.66044616699219, 80.50012969970703, 81.67481231689453, 81.10173797607422, 81.27515411376953, 81.32897186279297]"
1848,150.0,30.0,5.0,60.0,1e-05,6.476615142822266,"[80.26010131835938, 79.67876434326172, 80.08052825927734, 79.96669006347656, 79.67362213134766, 79.51534271240234, 80.5562744140625, 80.11253356933594, 80.2478256225586, 80.3084487915039]"
1849,150.0,30.0,5.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1850,150.0,30.0,6.0,20.0,5e-07,7.115605163574219,"[79.44963836669922, 78.80664825439453, 79.72177124023438, 79.07914733886719, 79.1826400756836, 78.71054077148438, 80.23717498779297, 79.23603057861328, 79.51850128173828, 79.65193939208984]"
1851,150.0,30.0,6.0,20.0,1e-06,5.663739776611328,"[81.3403549194336, 80.76206970214844, 81.27445220947266, 81.00759887695312, 80.76496887207031, 80.49427032470703, 81.54292297363281, 81.04692840576172, 81.1823959350586, 81.27342987060547]"
1852,150.0,30.0,6.0,20.0,5e-06,8.954177093505859,"[77.74169158935547, 77.18933868408203, 77.55976104736328, 77.46102142333984, 77.15894317626953, 77.01459503173828, 77.990478515625, 77.59882354736328, 77.71736907958984, 77.77629089355469]"
1853,150.0,30.0,6.0,20.0,1e-05,4.0158935546875,"[83.7038803100586, 83.09564208984375, 83.55349731445312, 83.42059326171875, 83.18592834472656, 83.01481628417969, 84.16436767578125, 83.65792846679688, 83.82840728759766, 83.92113494873047]"
1854,150.0,30.0,6.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1855,150.0,30.0,6.0,30.0,5e-07,8.831053161621094,"[77.86387634277344, 77.26731872558594, 78.3547592163086, 77.4195556640625, 77.65322875976562, 76.91548919677734, 78.35704803466797, 77.28421020507812, 77.55596923828125, 77.76809692382812]"
1856,150.0,30.0,6.0,30.0,1e-06,4.429887390136718,"[83.10713958740234, 82.44100952148438, 83.16494750976562, 82.71968078613281, 82.57646179199219, 82.27542114257812, 83.61243438720703, 82.8344955444336, 83.04915618896484, 83.12276458740234]"
1857,150.0,30.0,6.0,30.0,5e-06,3.3717140197753905,"[87.20970916748047, 86.57422637939453, 87.1176986694336, 86.88020324707031, 86.66436004638672, 86.4029769897461, 87.61509704589844, 87.03046417236328, 87.21041870117188, 87.30319213867188]"
1858,150.0,30.0,6.0,30.0,1e-05,3.3661735534667967,"[86.19306182861328, 85.54138946533203, 86.19429779052734, 85.83904266357422, 85.6827163696289, 85.37413787841797, 86.69805145263672, 85.98381805419922, 86.1871109008789, 86.27532196044922]"
1859,150.0,30.0,6.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1860,150.0,30.0,6.0,40.0,5e-07,7.856615447998047,"[78.79805755615234, 78.17803192138672, 78.6381607055664, 78.48767852783203, 78.2359848022461, 78.09981536865234, 79.26696014404297, 78.70247650146484, 78.86913299560547, 78.90763092041016]"
1861,150.0,30.0,6.0,40.0,1e-06,9.775450897216796,"[76.90480041503906, 76.33648681640625, 76.85016632080078, 76.59376525878906, 76.40774536132812, 76.159912109375, 77.2511215209961, 76.69692993164062, 76.85667419433594, 76.93797302246094]"
1862,150.0,30.0,6.0,40.0,5e-06,15.180462646484376,"[71.42559814453125, 70.86238098144531, 71.50729370117188, 71.11358642578125, 71.05333709716797, 70.75450134277344, 71.9809341430664, 71.25697326660156, 71.45925903320312, 71.5315933227539]"
1863,150.0,30.0,6.0,40.0,1e-05,3.562841033935547,"[84.616943359375, 84.0054931640625, 84.48664855957031, 84.32810974121094, 84.09671020507812, 83.89967346191406, 85.065185546875, 84.54263305664062, 84.71408081054688, 84.8056640625]"
1864,150.0,30.0,6.0,40.0,5e-05,86.09848251342774,"[0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166, 0.37652477622032166]"
1865,150.0,30.0,6.0,50.0,5e-07,9.136467742919923,"[77.57295227050781, 77.01044464111328, 77.62935638427734, 77.23487854003906, 77.10414123535156, 76.76354217529297, 77.86250305175781, 77.25576782226562, 77.41619110107422, 77.53562927246094]"
